Date,asset,side,notional,cost,realized_gain
2012-11-29,TQQQ,BUY,0.12986745932091992,0.00012986745932091993,0.0
2012-11-30,TQQQ,BUY,1.1635638295085484,0.0011635638295085485,0.0
2012-12-10,TQQQ,SELL,1.2387098810866188,0.0012387098810866188,-0.09082975336126647
2012-12-12,TQQQ,BUY,1.2290647273887803,0.0012290647273887803,0.0
2012-12-18,TQQQ,SELL,1.0955413318649978,0.001095541331864998,0.003608011929881777
2012-12-19,TQQQ,BUY,1.0788473046840776,0.0010788473046840776,0.0
2012-12-28,TQQQ,SELL,1.1177891775634698,0.00111778917756347,-0.1170026053454704
2013-01-02,TQQQ,BUY,0.11124057872367848,0.00011124057872367848,0.0
2013-01-03,TQQQ,BUY,0.9857605767882277,0.0009857605767882277,0.0
2014-10-17,TQQQ,SELL,2.446884110905715,0.0024468841109057155,1.4766688144035676
2014-10-21,TQQQ,BUY,2.6474079192223994,0.0026474079192223996,0.0
2015-08-24,TQQQ,SELL,3.0440105182582227,0.0030440105182582226,0.24961716720124838
2015-09-17,TQQQ,BUY,0.3044545138230723,0.0003044545138230723,0.0
2015-09-21,TQQQ,SELL,0.3031359628745456,0.0003031359628745456,-0.04208717817245097
2015-10-12,TQQQ,BUY,0.3033608440711282,0.0003033608440711282,0.0
2015-10-14,TQQQ,SELL,0.30273662338257823,0.0003027366233825782,-0.04993020127453047
2015-10-16,TQQQ,BUY,0.3030824668314712,0.0003030824668314712,0.0
2015-10-20,TQQQ,BUY,2.6848788246847377,0.002684878824684738,0.0
2016-01-08,TQQQ,SELL,2.6430236325106446,0.0026430236325106445,-0.42266701569879656
2016-03-17,TQQQ,BUY,0.26419985018448805,0.00026419985018448803,0.0
2016-03-18,TQQQ,BUY,2.389386282432355,0.002389386282432355,0.0
2016-05-02,TQQQ,SELL,2.5176508158356605,0.0025176508158356605,-0.1362311622826451
2016-05-11,TQQQ,BUY,0.25105227633002913,0.00025105227633002915,0.0
2016-05-12,TQQQ,SELL,0.25102717110239614,0.00025102717110239616,-0.003856300422557878
2016-05-25,TQQQ,BUY,0.25154277550514786,0.0002515427755051479,0.0
2016-05-26,TQQQ,BUY,2.2808074652895742,0.0022808074652895744,0.0
2016-06-20,TQQQ,SELL,2.3377507015844454,0.0023377507015844455,-0.15123004009178134
2016-06-21,TQQQ,BUY,0.23398498360124853,0.0002339849836012485,0.0
2016-06-24,TQQQ,BUY,1.8526566944185903,0.0018526566944185904,0.0
2016-06-27,TQQQ,SELL,2.056448930804635,0.0020564489308046354,-0.15556547346583197
2016-07-01,TQQQ,BUY,0.20590615052455427,0.00020590615052455428,0.0
2016-07-05,TQQQ,BUY,1.8186527505025296,0.0018186527505025297,0.0
2018-10-15,TQQQ,SELL,6.571357855897182,0.006571357855897183,4.601074140125032
2018-10-17,TQQQ,BUY,6.643853490867676,0.006643853490867677,0.0
2018-10-25,TQQQ,SELL,5.9288288292898,0.0059288288292898,-0.6197204325096803
2018-11-02,TQQQ,BUY,0.5901687339864425,0.0005901687339864426,0.0
2018-11-05,TQQQ,SELL,0.5901097171130439,0.0005901097171130439,-0.021464859627099393
2018-11-08,TQQQ,BUY,0.589044429133489,0.000589044429133489,0.0
2018-11-09,TQQQ,BUY,5.027288858685126,0.005027288858685126,0.0
2018-11-13,TQQQ,SELL,5.090116151749184,0.005090116151749184,-0.52121008092997
2018-12-04,TQQQ,BUY,0.5033633923068719,0.0005033633923068718,0.0
2018-12-06,TQQQ,SELL,0.5033130559676412,0.0005033130559676412,-0.005556266202920336
2019-02-06,TQQQ,BUY,0.4274037182470862,0.0004274037182470862,0.0
2019-02-07,TQQQ,SELL,0.4273609778752614,0.0004273609778752614,-0.01733800482160291
2019-02-15,TQQQ,BUY,0.4278282353193551,0.0004278282353193551,0.0
2019-02-20,TQQQ,BUY,3.8462334742192237,0.003846233474219224,0.0
2020-03-11,TQQQ,SELL,5.341156671577861,0.005341156671577861,0.9933438953619474
2020-03-12,TQQQ,SELL,0.5934025062123003,0.0005934025062123003,-0.07202133137058138
2020-04-09,TQQQ,BUY,0.593561039304177,0.000593561039304177,0.0
2020-04-15,TQQQ,BUY,5.245154740165655,0.0052451547401656555,0.0
2022-01-20,TQQQ,SELL,21.495302117883124,0.021495302117883124,15.402145112864485
2022-02-02,TQQQ,BUY,2.3935364379261643,0.0023935364379261644,0.0
2022-02-04,TQQQ,SELL,2.3645033443976615,0.0023645033443976614,-1.900977831037648
2022-02-10,TQQQ,BUY,2.348578607429081,0.002348578607429081,0.0
2022-02-11,TQQQ,SELL,2.3483437495683384,0.0023483437495683385,-2.3039055735837293
2022-03-30,TQQQ,BUY,2.3410529873446975,0.0023410529873446975,0.0
2022-03-31,TQQQ,SELL,2.3408188820459634,0.0023408188820459633,-3.282834105817024
2022-04-05,TQQQ,BUY,2.3251061250245684,0.0023251061250245684,0.0
2022-04-06,TQQQ,SELL,2.324873614412066,0.0023248736144120662,-3.608481457051459
2022-08-17,TQQQ,BUY,22.419241753132745,0.022419241753132747,0.0
2022-08-22,TQQQ,SELL,21.225937905714126,0.021225937905714126,-4.196127763972431
2023-01-26,TQQQ,BUY,22.40680128960743,0.02240680128960743,0.0
2023-10-30,TQQQ,SELL,28.245931666432618,0.02824593166643262,7.000795215108536
2023-11-02,TQQQ,BUY,29.916749470939873,0.029916749470939873,0.0
2024-08-07,TQQQ,SELL,44.136635925527685,0.04413663592552769,14.907908101316604
2024-08-12,TQQQ,BUY,44.86436139256744,0.044864361392567435,0.0
2025-03-07,TQQQ,SELL,53.13575121943647,0.05313575121943647,7.956404031249158
2025-03-26,TQQQ,BUY,5.283495755464621,0.0052834957554646214,0.0
2025-03-27,TQQQ,SELL,5.2829674058890745,0.0052829674058890745,0.03718924385047886
2025-05-13,TQQQ,BUY,5.306652389504079,0.005306652389504079,0.0
2025-05-14,TQQQ,BUY,48.55962688487095,0.04855962688487095,0.0
